MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.milwaukee.com/product/48-22-9491,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,48-22-9491,48-22-9491 Milw 242pc Ratchet & Socket Set 4-Drawer Tool Box,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,Milwaukee®,,48-22-9491,,Industrial Equipment,"Milwaukee, 48-22-9491, 242 pc, Industrial Grade, Commercial Quality",MILW 242PC RATCHET,Milwaukee® 48-22-9491 242pc Ratchet & Socket 242 pc,"Milwaukee®, Model 48-22-9491, 242 pc",48-22-9491,"Milwaukee®, Model 48-22-9491, 242 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Package Quantity,242,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-22-9491.jpg,,,,,,,,,MILWAUKEE_48-22-9491_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.dewalt.com/product/DWMT45422,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,DWMT45422,"DWMT45422 Dewalt 1/4"" Drive - 50pc Mechanics Set",,,,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT®,,DWMT45422,,Industrial Equipment,"DEWALT, DWMT45422, 50 pc, Industrial Grade, Commercial Quality",DEWALT 1/4 IN 50PC,DEWALT® DWMT45422 1/4 in Drive - 50 pc,"DEWALT®, Model DWMT45422, 50 pc",DWMT45422,"DEWALT®, Model DWMT45422, 50 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Package Quantity,50,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DWMT45422.jpg,,,,,,,,,DEWALT_DWMT45422_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.dewalt.com/product/DWMT45424,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,DWMT45424,"DWMT45424 Dewalt 3/8"" Drive - 84pc Mechanics Set",,,,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT®,,DWMT45424,,Industrial Equipment,"DEWALT, DWMT45424, 84 pc, Industrial Grade, Commercial Quality",DEWALT 3/8 IN 84PC,DEWALT® DWMT45424 3/8 in Drive - 84 pc,"DEWALT®, Model DWMT45424, 84 pc",DWMT45424,"DEWALT®, Model DWMT45424, 84 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Package Quantity,84,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DWMT45424.jpg,,,,,,,,,DEWALT_DWMT45424_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukee.com/product/48-22-9483,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,48-22-9483,48-22-9483 Milw Packout 15pc - Metric Wrench Set,,,Milwaukee Accessory (4031),,Milwaukee Electric Tool Corp,Milwaukee®,Packout,48-22-9483,,Industrial Equipment,"Milwaukee, Packout, 48-22-9483, 15 pc, Industrial Grade, Commercial Quality",MILW PACKOUT 15PC,Milwaukee® Packout 48-22-9483 Packout 15pc - Metric 15 pc,"Milwaukee®, Packout, Model 48-22-9483, 15 pc","Packout , 48-22-9483","Milwaukee®, Packout, Model 48-22-9483, 15 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Series,Packout,,Package Quantity,15,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-22-9483.jpg,,,,,,,,,MILWAUKEE_48-22-9483_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukee.com/product/48-22-9484,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,48-22-9484,48-22-9484 Milw Packout 15pc - SAE Wrench Set,,,Milwaukee Accessory (4031),,Milwaukee Electric Tool Corp,Milwaukee®,Packout,48-22-9484,,Industrial Equipment,"Milwaukee, Packout, 48-22-9484, 15 pc, Industrial Grade, Commercial Quality",MILW PACKOUT 15PC,Milwaukee® Packout 48-22-9484 Packout 15pc - SAE 15 pc,"Milwaukee®, Packout, Model 48-22-9484, 15 pc","Packout , 48-22-9484","Milwaukee®, Packout, Model 48-22-9484, 15 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Series,Packout,,Package Quantity,15,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-22-9484.jpg,,,,,,,,,MILWAUKEE_48-22-9484_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukee.com/product/48-22-9485,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,48-22-9485,48-22-9485 Milw Packout 30pc - Metric & SAE Wrench Set,,,Milwaukee Accessory (4031),,Milwaukee Electric Tool Corp,Milwaukee®,Packout,48-22-9485,,Industrial Equipment,"Milwaukee, Packout, 48-22-9485, 30 pc, Industrial Grade, Commercial Quality",MILW PACKOUT 30PC,Milwaukee® Packout 48-22-9485 Packout 30pc - Metric 30 pc,"Milwaukee®, Packout, Model 48-22-9485, 30 pc","Packout , 48-22-9485","Milwaukee®, Packout, Model 48-22-9485, 30 pc",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Series,Packout,,Package Quantity,30,pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-22-9485.jpg,,,,,,,,,MILWAUKEE_48-22-9485_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukee.com/product/48-44-2770,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,48-44-2770,48-44-2770 Milw Pole Pruning - Shears Replacement Blade,,,Milwaukee Accessory (4031),,Milwaukee Electric Tool Corp,Milwaukee®,,48-44-2770,,Industrial Equipment,"Milwaukee, 48-44-2770, Industrial Grade, Commercial Quality, Heavy Duty",MILW POLE PRUNING,Milwaukee® 48-44-2770 Pole Pruning - Shears,"Milwaukee®, Model 48-44-2770",48-44-2770,"Milwaukee®, Model 48-44-2770",,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_48-44-2770.jpg,,,,,,,,,MILWAUKEE_48-44-2770_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.irwin.com/product/IWHT48441RC,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,IWHT48441RC,IWHT48441RC Irwin 100ft - Red Chalk & Reel Set,,,Irwin,Irwin Industrial Tools (5863),Irwin Industrial Tools Inc,Irwin®,,IWHT48441RC,,Industrial Equipment,"Irwin, IWHT48441RC, Industrial Grade, Commercial Quality, Heavy Duty",IRWIN 100 FT,Irwin® IWHT48441RC 100 ft - Red,"Irwin®, Model IWHT48441RC",IWHT48441RC,"Irwin®, Model IWHT48441RC",,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IRWIN_IWHT48441RC.jpg,,,,,,,,,IRWIN_IWHT48441RC_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.makita.com/product/XRU23SM1,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,XRU23SM1,"XRU23SM1 Makita 18V 13"" - String Trimmer Kit",,,,Makita Usa Inc (5142),Makita USA Inc,Makita®,,XRU23SM1,,Industrial Equipment,"Makita, XRU23SM1, 18 V, Industrial Grade, Commercial Quality",MAKITA 18 V 18V,Makita® XRU23SM1 18 V 13 in,"Makita®, Model XRU23SM1, 18 V, Kit",XRU23SM1,"Makita®, Model XRU23SM1, 18 V, Kit",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Voltage,18,V,Configuration,Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAKITA_XRU23SM1.jpg,,,,,,,,,MAKITA_XRU23SM1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.makita.com/product/XRU15PT1,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,XRU15PT1,XRU15PT1 Makita String Trimmer,,,,Makita Usa Inc (5142),Makita USA Inc,Makita®,,XRU15PT1,,Industrial Equipment,"Makita, XRU15PT1, Industrial Grade, Commercial Quality, Professional Performance",MAKITA STRING TRIMMER,Makita® XRU15PT1 String Trimmer,"Makita®, Model XRU15PT1",XRU15PT1,"Makita®, Model XRU15PT1",,,,,,,,,,,,,,,,,,,,,,,,,,Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAKITA_XRU15PT1.jpg,,,,,,,,,MAKITA_XRU15PT1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.makita.com/product/XRU23Z,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,XRU23Z,XRU23Z Makita 18V Trimmer Tool - Only,,,,Makita Usa Inc (5142),Makita USA Inc,Makita®,,XRU23Z,,Industrial Equipment,"Makita, XRU23Z, 18 V, Industrial Grade, Commercial Quality, Heavy Duty",MAKITA 18 V 18V,Makita® XRU23Z 18 V Trimmer Tool,"Makita®, Model XRU23Z, 18 V",XRU23Z,"Makita®, Model XRU23Z, 18 V",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Voltage,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAKITA_XRU23Z.jpg,,,,,,,,,MAKITA_XRU23Z_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukee.com/product/0887-20,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,0887-20,0887-20 Milw M18 Brushless Precision Blower,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,Milwaukee®,M18,0887-20,,Industrial Equipment,"Milwaukee, M18, 0887-20, Industrial Grade, Commercial Quality",MILW M18 BRUSHLESS,Milwaukee® M18 0887-20 M18 Brushless Precision Blower,"Milwaukee®, M18, Model 0887-20","M18 , 0887-20","Milwaukee®, M18, Model 0887-20",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Series,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_0887-20.jpg,,,,,,,,,MILWAUKEE_0887-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.dewalt.com/product/DCBL724B,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,DCBL724B,DCBL724B Dewalt 20V Max XR Blower (Bare),,,,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT®,,DCBL724B,,Industrial Equipment,"DEWALT, DCBL724B, 20 V, Industrial Grade, Commercial Quality",DEWALT 20 V 20V,DEWALT® DCBL724B 20 V Max XR,"DEWALT®, Model DCBL724B, 20 V, Bare Tool",DCBL724B,"DEWALT®, Model DCBL724B, 20 V, Bare Tool",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Voltage,20,V,Configuration,Bare Tool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEWALT_DCBL724B.jpg,,,,,,,,,DEWALT_DCBL724B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukee.com/product/2954-20,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,2954-20,2954-20 Milw M18 Bluetooth Jobsite Speaker,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,Milwaukee®,M18,2954-20,,Industrial Equipment,"Milwaukee, M18, 2954-20, Industrial Grade, Commercial Quality",MILW M18 BLUETOOTH,Milwaukee® M18 2954-20 M18 Bluetooth Jobsite Speaker,"Milwaukee®, M18, Model 2954-20","M18 , 2954-20","Milwaukee®, M18, Model 2954-20",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Series,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_2954-20.jpg,,,,,,,,,MILWAUKEE_2954-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukee.com/product/2955-20,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,2955-20,2955-20 Milw M12 Bluetooth - Jobsite Speaker w/Packout,,,,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,Milwaukee®,Packout,2955-20,,Industrial Equipment,"Milwaukee, Packout, 2955-20, Industrial Grade, Commercial Quality",MILW M12 BLUETOOTH,Milwaukee® Packout 2955-20 M12 Bluetooth - Jobsite,"Milwaukee®, Packout, Model 2955-20","Packout , 2955-20","Milwaukee®, Packout, Model 2955-20",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Series,Packout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_2955-20.jpg,,,,,,,,,MILWAUKEE_2955-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.mirka.com/product/9A-219-180,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,9A-219-180,9A-219-180 Abranet 4x6x6,,,,Mirka Abrasives Inc (MIRUS),Mirka Abrasives Inc,Mirka®,,9A-219-180,,Industrial Equipment,"Mirka, 9A-219-180, 4 in, Industrial Grade, Commercial Quality",ABRANET 4X6X6 4IN,Mirka® 9A-219-180 Abranet 4x6x6 4 in,"Mirka®, Model 9A-219-180, 4 in, 6 in, 6 in",9A-219-180,"Mirka®, Model 9A-219-180, 4 in, 6 in, 6 in",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Blade Diameter,4,in,Thickness,6,in,Arbor Size,6,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIRKA_9A-219-180.jpg,,,,,,,,,MIRKA_9A-219-180_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.mirka.com/product/9A-219-120RP,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,9A-219-120RP,9A-219-120RP Abranet 4x6x6,,,,Mirka Abrasives Inc (MIRUS),Mirka Abrasives Inc,Mirka®,,9A-219-120RP,,Industrial Equipment,"Mirka, 9A-219-120RP, 4 in, Industrial Grade, Commercial Quality",ABRANET 4X6X6 4IN,Mirka® 9A-219-120RP Abranet 4x6x6 4 in,"Mirka®, Model 9A-219-120RP, 4 in, 6 in, 6 in",9A-219-120RP,"Mirka®, Model 9A-219-120RP, 4 in, 6 in, 6 in",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Blade Diameter,4,in,Thickness,6,in,Arbor Size,6,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIRKA_9A-219-120RP.jpg,,,,,,,,,MIRKA_9A-219-120RP_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
https://www.milwaukee.com/product/3033-20,,,,,,,Industrial Supplies,Equipment & Hardware,Tools & Parts,,3033-20,"3033-20 Milw M18 24"" - Hedge Trimmer",,,Milwaukee,Milwaukee Accessory (4031),Milwaukee Electric Tool Corp,Milwaukee®,M18,3033-20,,Industrial Equipment,"Milwaukee, M18, 3033-20, Industrial Grade, Commercial Quality",MILW M18 24,Milwaukee® M18 3033-20 M18 24 in -,"Milwaukee®, M18, Model 3033-20","M18 , 3033-20","Milwaukee®, M18, Model 3033-20",,,,,,,,,,,,,,,,,,,,,,,,,,Product,Series,M18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILWAUKEE_3033-20.jpg,,,,,,,,,MILWAUKEE_3033-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,Yes
